74752,0.45,0.42,-0.02,-0.05,1
75000,0.45,0.42,-0.04,-0.05,1
75252,0.45,0.42,-0.03,-0.04,1
75500,0.45,0.42,0.01,-0.04,1
75748,0.45,0.42,0.01,-0.04,1
76004,0.45,0.42,-0.01,-0.02,1
76248,0.45,0.42,-0.01,-0.04,1
76503,0.45,0.42,-0.02,-0.06,1
76752,0.45,0.42,-0.01,-0.05,1
77000,0.45,0.42,-0.01,-0.04,1
77252,0.45,0.42,-0,-0.04,1
77500,0.45,0.42,-0.03,-0.06,1
77752,0.45,0.42,-0.04,-0.04,1
78000,0.45,0.42,-0.04,-0.04,1
78252,0.45,0.42,-0.05,-0.05,1
78500,0.45,0.42,-0.05,-0.06,1
78752,0.45,0.42,-0.03,-0.07,1
79004,0.45,0.42,-0.04,-0.06,1
79248,0.45,0.42,-0.01,-0.08,1
79500,0.45,0.42,0,-0.1,1
79752,0.45,0.42,-0.01,-0.07,1
80000,0.45,0.42,-0.04,-0.06,1
80252,0.45,0.42,-0.04,-0.04,1
80500,0.45,0.42,-0.06,-0.06,1
80748,0.45,0.42,-0.04,-0.04,1
81000,0.45,0.42,-0.05,-0.05,1
81252,0.45,0.42,-0.06,-0.05,1
81500,0.45,0.42,-0.07,-0.04,1
81748,0.45,0.42,-0.06,-0.06,1
82000,0.45,0.42,-0.06,-0.04,1
82248,0.45,0.42,-0.07,-0.01,1
82500,0.45,0.42,-0.08,0.01,1
82748,0.45,0.42,-0.06,0,1
83000,0.45,0.42,-0.04,-0.02,1
83248,0.45,0.42,-0.04,-0.04,1
83500,0.45,0.42,-0.06,-0.04,1
83748,0.45,0.42,-0.05,-0.05,1
84000,0.45,0.42,-0.04,-0.04,1
84248,0.45,0.42,-0.07,-0.03,1
84499,0.45,0.42,-0.06,0,1
84748,0.45,0.42,-0.06,-0.01,1
85000,0.45,0.42,-0.06,-0.04,1
85252,0.45,0.42,-0.05,-0.05,1
85500,0.45,0.42,-0.04,-0.06,1
85748,0.45,0.42,-0.04,-0.04,1
86000,0.45,0.42,-0.06,-0.03,1
86252,0.45,0.42,-0.05,-0.02,1
86499,0.45,0.42,-0.04,-0.01,1
86748,0.45,0.42,-0.04,-0.01,1
87000,0.45,0.42,-0.04,-0.01,1
87252,0.45,0.42,-0.06,0.03,1
87500,0.45,0.42,-0.06,0.04,1
87748,0.45,0.42,-0.06,0.04,1
88000,0.45,0.42,-0.05,0.04,1
88252,0.45,0.42,-0.04,0.01,1
88504,0.45,0.42,-0.06,0,1
88752,0.45,0.42,-0.06,0,1
89000,0.45,0.42,-0.06,0.01,1
89248,0.45,0.42,-0.07,0,1
89500,0.45,0.42,-0.07,0,1
89748,0.45,0.42,-0.09,0.02,1
90000,0.45,0.42,-0.07,0.01,1
90247,0.45,0.42,-0.06,0.01,1
90500,0.45,0.42,-0.05,0.01,1
90748,0.45,0.42,-0.05,-0.01,1
90999,0.45,0.42,-0.06,-0.02,1
91251,0.45,0.42,-0.08,-0.04,1
91500,0.45,0.42,-0.05,-0.02,1
91748,0.45,0.42,-0.04,-0.01,1
92000,0.45,0.42,-0.04,-0.03,1
92252,0.45,0.42,-0.06,-0.03,1
92500,0.45,0.42,-0.05,0.01,1
92748,0.45,0.42,-0.06,0.01,1
93000,0.45,0.42,-0.08,-0.01,1
93248,0.45,0.42,-0.06,-0.03,1
93500,0.45,0.42,-0.04,-0.01,1
93747,0.45,0.42,-0.06,-0.01,1
94000,0.45,0.42,-0.06,-0.01,1
94248,0.45,0.42,-0.06,-0.01,1
94500,0.45,0.42,-0.06,-0.04,1
94748,0.45,0.42,-0.06,-0.04,1
95000,0.45,0.42,-0.04,-0.03,1
95248,0.45,0.42,-0.03,-0.03,1
95500,0.45,0.42,-0.02,-0.04,1
95752,0.45,0.42,-0.01,-0.04,1
96000,0.45,0.42,-0.02,-0.04,1
96248,0.45,0.42,-0.02,-0.04,1
96500,0.45,0.42,-0.03,-0.06,1
96748,0.45,0.42,-0.05,-0.05,1
97000,0.45,0.42,-0.05,-0.05,1
97248,0.45,0.42,-0.06,-0.05,1
97500,0.45,0.42,-0.04,-0.04,1
97748,0.45,0.42,-0.04,-0.04,1
98000,0.45,0.42,-0.07,-0.03,1
98247,0.45,0.42,-0.06,-0.04,1
98500,0.45,0.42,-0.04,-0.03,1
98752,0.45,0.42,-0.03,-0.03,1
99000,0.45,0.42,-0.06,0,1
99247,0.45,0.42,-0.02,-0.01,1
99499,0.45,0.42,-0.02,-0.02,1
99748,0.45,0.42,-0.04,-0.04,1
1e+05,0.45,0.42,-0.06,-0.04,1
1.0025e+05,0.45,0.42,-0.04,-0.01,1
1.005e+05,0.45,0.42,-0.04,-0.02,1
1.0075e+05,0.45,0.42,-0.03,-0.03,1
1.01e+05,0.45,0.42,-0.03,-0.03,1
1.0125e+05,0.45,0.42,-0.04,-0.04,1
1.015e+05,0.45,0.42,-0.05,-0.04,1
1.0175e+05,0.45,0.42,-0.05,-0.06,1
1.0225e+05,0.45,0.42,-0.04,-0.04,1
1.025e+05,0.45,0.42,-0.04,-0.06,1
1.0275e+05,0.45,0.42,-0.04,-0.06,1
1.03e+05,0.45,0.42,-0.05,-0.05,1
1.0325e+05,0.45,0.42,-0.04,-0.04,1
1.035e+05,0.45,0.42,-0.06,-0.06,1
1.0375e+05,0.45,0.42,-0.04,-0.07,1
1.04e+05,0.45,0.42,-0.04,-0.06,1
1.0425e+05,0.45,0.42,-0.03,-0.07,1
1.045e+05,0.45,0.42,-0.04,-0.05,1
1.0475e+05,0.45,0.42,-0.06,-0.06,1
1.215e+05,0.97,0.39,-0.04,-0.06,2
1.2175e+05,0.97,0.39,-0.03,-0.04,2
1.22e+05,0.97,0.39,-0,-0.03,2
1.2225e+05,0.97,0.39,-0.01,-0.05,2
1.225e+05,0.97,0.39,-0.02,-0.05,2
1.2275e+05,0.97,0.39,-0.02,-0.04,2
1.23e+05,0.97,0.39,-0.01,-0.04,2
1.2325e+05,0.97,0.39,0.01,-0.06,2
1.235e+05,0.97,0.39,0.01,-0.06,2
1.2375e+05,0.97,0.39,-0,-0.07,2
1.24e+05,0.97,0.39,0.01,-0.05,2
1.2425e+05,0.97,0.39,0.02,-0.05,2
1.245e+05,0.97,0.39,0.03,-0.04,2
1.2475e+05,0.97,0.39,0.04,-0.02,2
1.25e+05,0.97,0.39,0.04,-0.02,2
1.2525e+05,0.97,0.39,0.04,-0.04,2
1.255e+05,0.97,0.39,0.04,-0.04,2
1.2575e+05,0.97,0.39,0.03,-0.03,2
1.26e+05,0.97,0.39,0.04,-0.04,2
1.2625e+05,0.97,0.39,0.03,-0.03,2
1.265e+05,0.97,0.39,0.01,-0.02,2
1.2675e+05,0.97,0.39,-0.03,-0.03,2
1.27e+05,0.97,0.39,-0.04,-0.04,2
1.2725e+05,0.97,0.39,-0.05,-0.05,2
1.275e+05,0.97,0.39,-0.03,-0.06,2
1.2775e+05,0.97,0.39,-0,-0.06,2
1.28e+05,0.97,0.39,0.01,-0.05,2
1.2825e+05,0.97,0.39,0.02,-0.04,2
1.285e+05,0.97,0.39,-0.01,-0.04,2
1.2875e+05,0.97,0.39,-0.04,-0.06,2
1.29e+05,0.97,0.39,-0.04,-0.06,2
1.2925e+05,0.97,0.39,-0.03,-0.07,2
