1.315e+05,0.97,0.38,-0.08,-0.03,2
1.3175e+05,0.97,0.38,-0.06,-0.02,2
1.32e+05,0.97,0.38,-0.07,-0.01,2
1.3225e+05,0.97,0.38,-0.06,-0.02,2
1.325e+05,0.97,0.38,-0.07,-0.01,2
1.3275e+05,0.97,0.38,-0.05,-0.01,2
1.33e+05,0.97,0.38,-0.03,0,2
1.3325e+05,0.97,0.38,-0.04,0.01,2
1.335e+05,0.97,0.38,-0.04,0,2
1.3375e+05,0.97,0.38,-0.05,-0.02,2
1.34e+05,0.97,0.38,-0.06,-0.02,2
1.3425e+05,0.97,0.38,-0.05,-0.01,2
1.345e+05,0.97,0.38,-0.06,0,2
1.3475e+05,0.97,0.38,-0.08,0.01,2
1.35e+05,0.97,0.38,-0.09,0.01,2
1.3525e+05,0.97,0.38,-0.06,-0.01,2
1.355e+05,0.97,0.38,-0.04,-0.01,2
1.3575e+05,0.97,0.38,-0.04,-0.03,2
1.36e+05,0.97,0.38,-0.06,-0.04,2
1.3625e+05,0.97,0.38,-0.07,-0.03,2
1.365e+05,0.97,0.38,-0.06,-0.04,2
1.3675e+05,0.97,0.38,-0.08,-0.05,2
1.37e+05,0.97,0.38,-0.08,-0.05,2
1.3725e+05,0.97,0.38,-0.08,-0.04,2
1.375e+05,0.97,0.38,-0.07,-0.03,2
1.3775e+05,0.97,0.38,-0.06,-0.01,2
1.38e+05,0.97,0.38,-0.05,0.02,2
1.3825e+05,0.97,0.38,-0.07,0.03,2
1.385e+05,0.97,0.38,-0.08,0.02,2
1.3875e+05,0.97,0.38,-0.05,-0.01,2
1.39e+05,0.97,0.38,-0.05,0.01,2
1.3925e+05,0.97,0.38,-0.06,-0.01,2
1.395e+05,0.97,0.38,-0.07,-0.03,2
1.3975e+05,0.97,0.38,-0.05,-0.04,2
1.4e+05,0.97,0.38,-0.04,-0.04,2
1.4025e+05,0.97,0.38,-0.04,-0.04,2
1.405e+05,0.97,0.38,-0.06,-0.03,2
1.4075e+05,0.97,0.38,-0.07,-0.01,2
1.41e+05,0.97,0.38,-0.07,-0.03,2
1.4125e+05,0.97,0.38,-0.06,-0.04,2
1.415e+05,0.97,0.38,-0.06,-0.07,2
1.4175e+05,0.97,0.38,-0.06,-0.06,2
1.42e+05,0.97,0.38,-0.06,-0.04,2
1.4225e+05,0.97,0.38,-0.07,-0.03,2
1.425e+05,0.97,0.38,-0.06,-0.05,2
1.4275e+05,0.97,0.38,-0.06,-0.03,2
1.43e+05,0.97,0.38,-0.06,-0.02,2
1.4325e+05,0.97,0.38,-0.04,-0.03,2
1.435e+05,0.97,0.38,-0.06,-0.04,2
1.4375e+05,0.97,0.38,-0.06,-0.04,2
1.44e+05,0.97,0.38,-0.05,-0.05,2
1.4425e+05,0.97,0.38,-0.06,-0.05,2
1.445e+05,0.97,0.38,-0.05,-0.04,2
1.4475e+05,0.97,0.38,-0.05,-0.04,2
1.45e+05,0.97,0.38,-0.07,-0.06,2
1.4525e+05,0.97,0.38,-0.07,-0.04,2
1.455e+05,0.97,0.38,-0.07,-0.04,2
1.4575e+05,0.97,0.38,-0.08,-0.02,2
1.46e+05,0.97,0.38,-0.07,-0.01,2
1.4625e+05,0.97,0.38,-0.07,-0.01,2
1.465e+05,0.97,0.38,-0.06,-0.04,2
1.4675e+05,0.97,0.38,-0.06,-0.04,2
1.47e+05,0.97,0.38,-0.05,-0.02,2
1.4725e+05,0.97,0.38,-0.04,-0.04,2
1.475e+05,0.97,0.38,-0.08,-0.05,2
1.4775e+05,0.97,0.38,-0.05,-0.05,2
1.48e+05,0.97,0.38,-0.05,-0.05,2
1.4825e+05,0.97,0.38,-0.06,-0.06,2
1.485e+05,0.97,0.38,-0.06,-0.06,2
1.4875e+05,0.97,0.38,-0.05,-0.04,2
1.49e+05,0.97,0.38,-0.08,-0.05,2
1.4925e+05,0.97,0.38,-0.05,-0.02,2
1.495e+05,0.97,0.38,-0.06,-0.03,2
1.4975e+05,0.97,0.38,-0.05,-0.02,2
1.5e+05,0.97,0.38,-0.06,-0.01,2
1.5025e+05,0.97,0.38,-0.05,-0.04,2
1.505e+05,0.97,0.38,-0.06,-0.06,2
1.5075e+05,0.97,0.38,-0.07,-0.06,2
1.51e+05,0.97,0.38,-0.06,-0.05,2
1.5125e+05,0.97,0.38,-0.05,-0.05,2
1.515e+05,0.97,0.38,-0.06,-0.04,2
1.5175e+05,0.97,0.38,-0.06,-0.04,2
1.52e+05,0.97,0.38,-0.08,-0.02,2
1.5225e+05,0.97,0.38,-0.09,-0.04,2
1.7425e+05,1.64,0.36,-0.04,-0.06,3
1.745e+05,1.64,0.36,-0.04,-0.04,3
1.7475e+05,1.64,0.36,-0.04,-0.04,3
1.75e+05,1.64,0.36,-0.04,-0.06,3
1.7525e+05,1.64,0.36,-0.04,-0.06,3
1.755e+05,1.64,0.36,-0.04,-0.04,3
1.7575e+05,1.64,0.36,-0.05,-0.04,3
1.76e+05,1.64,0.36,-0.06,-0.01,3
1.7625e+05,1.64,0.36,-0.05,-0.02,3
1.765e+05,1.64,0.36,-0.04,-0.04,3
1.7675e+05,1.64,0.36,-0.04,-0.06,3
1.77e+05,1.64,0.36,-0.04,-0.06,3
1.7725e+05,1.64,0.36,-0.04,-0.06,3
1.775e+05,1.64,0.36,-0.06,-0.06,3
1.7775e+05,1.64,0.36,-0.05,-0.06,3
1.78e+05,1.64,0.36,-0.04,-0.07,3
1.7825e+05,1.64,0.36,-0.04,-0.04,3
1.785e+05,1.64,0.36,-0.05,-0.02,3
1.7875e+05,1.64,0.36,-0.06,-0.01,3
1.79e+05,1.64,0.36,-0.08,-0.01,3
1.7925e+05,1.64,0.36,-0.08,-0.06,3
1.795e+05,1.64,0.36,-0.08,-0.03,3
1.7975e+05,1.64,0.36,-0.08,-0.01,3
1.8e+05,1.64,0.36,-0.07,0,3
1.8025e+05,1.64,0.36,-0.05,-0.02,3
1.805e+05,1.64,0.36,-0.04,-0.04,3
1.8075e+05,1.64,0.36,-0.06,-0.06,3
1.81e+05,1.64,0.36,-0.06,-0.06,3
1.8125e+05,1.64,0.36,-0.06,-0.04,3
1.815e+05,1.64,0.36,-0.06,-0.04,3
1.8175e+05,1.64,0.36,-0.07,0,3
1.82e+05,1.64,0.36,-0.06,0,3
1.8225e+05,1.64,0.36,-0.05,-0.01,3
1.825e+05,1.64,0.36,-0.06,-0.02,3
1.8275e+05,1.64,0.36,-0.08,-0.02,3
1.83e+05,1.64,0.36,-0.07,-0.01,3
1.8325e+05,1.64,0.36,-0.07,0,3
1.835e+05,1.64,0.36,-0.04,0,3
1.8375e+05,1.64,0.36,-0.01,-0.01,3
1.84e+05,1.64,0.36,-0.01,-0.02,3
1.8425e+05,1.64,0.36,-0.01,-0.04,3
1.845e+05,1.64,0.36,-0.02,-0.05,3
1.8475e+05,1.64,0.36,-0.01,-0.04,3
1.85e+05,1.64,0.36,-0.02,-0.06,3
1.8525e+05,1.64,0.36,-0.03,-0.03,3
1.855e+05,1.64,0.36,-0.01,-0.06,3
1.8575e+05,1.64,0.36,-0.04,-0.09,3
1.86e+05,1.64,0.36,-0.03,-0.06,3
1.8625e+05,1.64,0.36,-0.04,-0.05,3
1.865e+05,1.64,0.36,-0.05,-0.06,3
1.8675e+05,1.64,0.36,-0.08,-0.08,3
1.87e+05,1.64,0.36,-0.08,-0.08,3
1.8725e+05,1.64,0.36,-0.05,-0.05,3
1.875e+05,1.64,0.36,-0.03,-0.04,3
1.8775e+05,1.64,0.36,0.01,-0.03,3
1.88e+05,1.64,0.36,0.01,-0.03,3
1.8825e+05,1.64,0.36,-0,-0.03,3
1.885e+05,1.64,0.36,0.01,-0.04,3
1.8875e+05,1.64,0.36,0.01,-0.04,3
1.89e+05,1.64,0.36,0.02,-0.05,3
1.8925e+05,1.64,0.36,0.03,-0.06,3
1.895e+05,1.64,0.36,0.02,-0.04,3
1.8975e+05,1.64,0.36,-0.01,-0.02,3
1.9e+05,1.64,0.36,-0.01,-0.04,3
1.9025e+05,1.64,0.36,-0.01,-0.04,3
1.905e+05,1.64,0.36,-0.01,-0.03,3
1.9075e+05,1.64,0.36,-0.01,-0.02,3
1.91e+05,1.64,0.36,-0.02,-0.02,3
1.9125e+05,1.64,0.36,-0.04,-0.04,3
1.915e+05,1.64,0.36,-0.04,-0.06,3
1.9175e+05,1.64,0.36,-0.04,-0.07,3
1.92e+05,1.64,0.36,-0.02,-0.08,3
1.9225e+05,1.64,0.36,-0.03,-0.04,3
1.925e+05,1.64,0.36,-0.03,-0.04,3
1.9275e+05,1.64,0.36,-0.04,-0.06,3
1.93e+05,1.64,0.36,-0.03,-0.06,3
1.9325e+05,1.64,0.36,-0.01,-0.05,3
1.935e+05,1.64,0.36,-0.01,-0.02,3
1.9375e+05,1.64,0.36,-0.01,-0.01,3
1.94e+05,1.64,0.36,-0.01,-0.04,3
1.9425e+05,1.64,0.36,-0.01,-0.04,3
1.945e+05,1.64,0.36,-0.01,-0.04,3
1.9475e+05,1.64,0.36,-0.03,-0.04,3
1.95e+05,1.64,0.36,-0.04,-0.05,3
1.9525e+05,1.64,0.36,-0.02,-0.06,3
1.955e+05,1.64,0.36,-0.04,-0.03,3
1.96e+05,1.64,0.36,-0.04,-0.03,3
1.9625e+05,1.64,0.36,-0.04,-0.04,3
1.965e+05,1.64,0.36,-0.05,-0.05,3
1.9675e+05,1.64,0.36,-0.05,-0.05,3
1.97e+05,1.64,0.36,-0.06,-0.04,3
1.9725e+05,1.64,0.36,-0.06,-0.03,3
1.975e+05,1.64,0.36,-0.04,-0.04,3
1.9775e+05,1.64,0.36,-0.06,-0.04,3
1.98e+05,1.64,0.36,-0.06,-0.04,3
1.9825e+05,1.64,0.36,-0.06,-0.06,3
1.985e+05,1.64,0.36,-0.06,-0.06,3
1.9875e+05,1.64,0.36,-0.05,-0.05,3
1.99e+05,1.64,0.36,-0.04,-0.04,3
1.9925e+05,1.64,0.36,-0.04,-0.04,3
1.995e+05,1.64,0.36,-0.06,-0.06,3
1.9975e+05,1.64,0.36,-0.07,-0.04,3
2e+05,1.64,0.36,-0.07,-0.01,3
2.0025e+05,1.64,0.36,-0.08,-0.02,3
2.005e+05,1.64,0.36,-0.07,-0.03,3
2.0075e+05,1.64,0.36,-0.07,-0.03,3
2.01e+05,1.64,0.36,-0.05,-0.01,3
2.0125e+05,1.64,0.36,-0.05,0.01,3
2.015e+05,1.64,0.36,-0.06,0,3
2.0175e+05,1.64,0.36,-0.05,0.02,3
2.02e+05,1.64,0.36,-0.05,0.04,3
2.0225e+05,1.64,0.36,-0.04,0.03,3
2.025e+05,1.64,0.36,-0.04,0.01,3
2.0275e+05,1.64,0.36,-0.03,0.01,3
2.03e+05,1.64,0.36,-0.04,0,3
2.0325e+05,1.64,0.36,-0.04,-0.04,3
2.035e+05,1.64,0.36,-0.03,-0.01,3
2.0375e+05,1.64,0.36,-0.04,-0.01,3
2.04e+05,1.64,0.36,-0.04,-0.05,3
2.0425e+05,1.64,0.36,-0.05,-0.06,3
2.24e+05,2.29,0.4,-0.01,-0.01,4
2.2425e+05,2.29,0.4,0.01,0.01,4
2.245e+05,2.29,0.4,-0.01,0.01,4
2.2475e+05,2.29,0.4,-0.01,0.01,4
2.25e+05,2.29,0.4,-0.01,0.01,4
2.2525e+05,2.29,0.4,0,0.01,4
2.255e+05,2.29,0.4,0,0.01,4
2.2575e+05,2.29,0.4,0.02,0.02,4
2.26e+05,2.29,0.4,0.03,0.03,4
2.2625e+05,2.29,0.4,0.04,0.03,4
2.265e+05,2.29,0.4,0.05,0.02,4
2.2675e+05,2.29,0.4,0.06,0.03,4
2.27e+05,2.29,0.4,0.05,0.01,4
2.2725e+05,2.29,0.4,0.05,0.01,4
2.275e+05,2.29,0.4,0.05,0.01,4
2.2775e+05,2.29,0.4,0.04,-0,4
2.28e+05,2.29,0.4,0.05,-0.01,4
2.2825e+05,2.29,0.4,0.05,0.01,4
2.285e+05,2.29,0.4,0.04,-0,4
2.2875e+05,2.29,0.4,0.04,-0,4
2.29e+05,2.29,0.4,0.04,0.01,4
2.2925e+05,2.29,0.4,0.03,-0,4
2.295e+05,2.29,0.4,0.05,-0.01,4
2.2975e+05,2.29,0.4,0.06,-0.01,4
2.3e+05,2.29,0.4,0.08,0.02,4
2.3025e+05,2.29,0.4,0.08,0.03,4
2.305e+05,2.29,0.4,0.08,0.02,4
2.3075e+05,2.29,0.4,0.06,-0.01,4
2.31e+05,2.29,0.4,0.04,-0.01,4
2.3125e+05,2.29,0.4,0.04,-0.01,4
2.315e+05,2.29,0.4,0.04,-0.01,4
2.3175e+05,2.29,0.4,0.06,-0,4
2.32e+05,2.29,0.4,0.04,-0,4
2.3225e+05,2.29,0.4,0.05,-0.02,4
2.325e+05,2.29,0.4,0.08,-0.02,4
2.3275e+05,2.29,0.4,0.08,-0.02,4
2.33e+05,2.29,0.4,0.04,-0.03,4
2.3325e+05,2.29,0.4,0.06,-0.03,4
2.335e+05,2.29,0.4,0.05,-0.01,4
2.3375e+05,2.29,0.4,0.04,-0,4
2.34e+05,2.29,0.4,0.04,-0.02,4
2.3425e+05,2.29,0.4,0.05,-0.02,4
2.345e+05,2.29,0.4,0.04,-0.04,4
2.3475e+05,2.29,0.4,0.05,-0.02,4
2.35e+05,2.29,0.4,0.05,-0.02,4
2.3525e+05,2.29,0.4,0.06,-0,4
2.355e+05,2.29,0.4,0.07,-0.01,4
2.3575e+05,2.29,0.4,0.07,-0.03,4
2.36e+05,2.29,0.4,0.06,-0.01,4
2.3625e+05,2.29,0.4,0.05,-0.02,4
2.365e+05,2.29,0.4,0.06,-0.04,4
2.3675e+05,2.29,0.4,0.06,-0.04,4
2.37e+05,2.29,0.4,0.08,-0,4
2.3725e+05,2.29,0.4,0.06,-0.01,4
2.375e+05,2.29,0.4,0.05,-0.01,4
2.3775e+05,2.29,0.4,0.08,-0.01,4
2.38e+05,2.29,0.4,0.08,-0.02,4
2.3825e+05,2.29,0.4,0.06,-0.03,4
2.385e+05,2.29,0.4,0.04,-0.03,4
2.3875e+05,2.29,0.4,0.03,-0.03,4
2.39e+05,2.29,0.4,0.04,-0.02,4
2.3925e+05,2.29,0.4,0.03,-0.03,4
2.395e+05,2.29,0.4,0.02,-0.02,4
2.3975e+05,2.29,0.4,0.01,-0.01,4
2.4e+05,2.29,0.4,0.03,-0.01,4
2.4025e+05,2.29,0.4,0.03,-0,4
2.405e+05,2.29,0.4,0.04,-0,4
2.4075e+05,2.29,0.4,0.04,-0.01,4
2.41e+05,2.29,0.4,0.05,0.01,4
2.4125e+05,2.29,0.4,0.04,-0,4
2.415e+05,2.29,0.4,0.04,-0,4
2.4175e+05,2.29,0.4,0.06,-0,4
2.42e+05,2.29,0.4,0.04,-0.01,4
2.4225e+05,2.29,0.4,0.03,-0.01,4
2.425e+05,2.29,0.4,0.03,-0,4
2.4275e+05,2.29,0.4,0.02,0.01,4
2.43e+05,2.29,0.4,0.01,0.01,4
2.4325e+05,2.29,0.4,0.01,0.01,4
2.435e+05,2.29,0.4,0.01,-0.01,4
2.4375e+05,2.29,0.4,-0.01,-0.01,4
2.44e+05,2.29,0.4,0.01,-0.01,4
2.4425e+05,2.29,0.4,0.02,0.01,4
2.445e+05,2.29,0.4,0.03,-0,4
2.4475e+05,2.29,0.4,0.04,0.01,4
2.45e+05,2.29,0.4,0.06,0.01,4
2.4525e+05,2.29,0.4,0.08,-0.01,4
2.455e+05,2.29,0.4,0.06,-0.03,4
2.4575e+05,2.29,0.4,0.05,-0.04,4
2.46e+05,2.29,0.4,0.05,-0.05,4
2.4625e+05,2.29,0.4,0.05,-0.05,4
2.465e+05,2.29,0.4,0.05,-0.05,4
2.4675e+05,2.29,0.4,0.04,-0.03,4
2.47e+05,2.29,0.4,0.05,-0.02,4
2.4725e+05,2.29,0.4,0.03,-0.01,4
2.475e+05,2.29,0.4,0.01,0.01,4
2.4775e+05,2.29,0.4,0.04,-0,4
2.48e+05,2.29,0.4,0.04,-0.01,4
2.4825e+05,2.29,0.4,0.02,-0.01,4
2.485e+05,2.29,0.4,0.04,0.04,4
2.4875e+05,2.29,0.4,0.05,0.04,4
2.49e+05,2.29,0.4,0.04,0.04,4
2.4925e+05,2.29,0.4,0.04,0.03,4
2.495e+05,2.29,0.4,0.03,0.03,4
2.4975e+05,2.29,0.4,0.02,0.04,4
2.5e+05,2.29,0.4,0.02,0.05,4
2.5025e+05,2.29,0.4,0.01,0.04,4
2.505e+05,2.29,0.4,0,0.03,4
2.5075e+05,2.29,0.4,0.02,0.02,4
2.51e+05,2.29,0.4,0.02,0.02,4
2.5125e+05,2.29,0.4,0.02,0.04,4
2.515e+05,2.29,0.4,0.01,0.03,4
2.5175e+05,2.29,0.4,0.01,0.04,4
2.52e+05,2.29,0.4,0,0.03,4
2.5225e+05,2.29,0.4,-0.01,0.01,4
2.525e+05,2.29,0.4,-0.01,0.01,4
2.5275e+05,2.29,0.4,0,0.01,4
2.53e+05,2.29,0.4,0.01,0.02,4
2.5325e+05,2.29,0.4,0.01,0.04,4
2.535e+05,2.29,0.4,-0.01,0.04,4
2.5375e+05,2.29,0.4,-0.02,0.05,4
2.54e+05,2.29,0.4,-0.04,0.06,4
2.745e+05,2.95,0.43,-0.05,-0.05,5
2.7475e+05,2.95,0.43,-0.04,-0.08,5
2.75e+05,2.95,0.43,-0.04,-0.08,5
2.7525e+05,2.95,0.43,0.01,-0.05,5
2.755e+05,2.95,0.43,0.02,-0.02,5
2.7575e+05,2.95,0.43,0.06,-0.01,5
2.76e+05,2.95,0.43,0.06,-0,5
2.7625e+05,2.95,0.43,0.05,-0.01,5
2.765e+05,2.95,0.43,0.06,-0.01,5
2.7675e+05,2.95,0.43,0.05,-0.01,5
2.77e+05,2.95,0.43,0.07,-0.01,5
2.7725e+05,2.95,0.43,0.06,-0.01,5
2.775e+05,2.95,0.43,0.05,-0.02,5
2.7775e+05,2.95,0.43,0.05,-0.02,5
2.78e+05,2.95,0.43,0.05,-0.01,5
2.7825e+05,2.95,0.43,0.04,-0.01,5
2.785e+05,2.95,0.43,0.04,-0.04,5
2.7875e+05,2.95,0.43,0.06,-0.08,5
2.79e+05,2.95,0.43,0.04,-0.07,5
2.7925e+05,2.95,0.43,0.04,-0.04,5
2.795e+05,2.95,0.43,0.04,-0.05,5
2.7975e+05,2.95,0.43,0.06,-0.06,5
2.8e+05,2.95,0.43,0.07,-0.06,5
2.8025e+05,2.95,0.43,0.07,-0.06,5
2.805e+05,2.95,0.43,0.06,-0.04,5
2.8075e+05,2.95,0.43,0.04,-0.01,5
2.81e+05,2.95,0.43,0.04,-0.01,5
2.8125e+05,2.95,0.43,0.02,-0.01,5
2.815e+05,2.95,0.43,0.06,-0,5
2.8175e+05,2.95,0.43,0.08,-0.01,5
2.82e+05,2.95,0.43,0.05,-0.02,5
2.8225e+05,2.95,0.43,0.04,-0.02,5
2.825e+05,2.95,0.43,0.04,-0.04,5
2.8275e+05,2.95,0.43,0.06,-0.04,5
2.83e+05,2.95,0.43,0.07,-0,5
2.8325e+05,2.95,0.43,0.04,0.01,5
2.835e+05,2.95,0.43,0.05,0.01,5
2.8375e+05,2.95,0.43,0.04,-0.01,5
2.84e+05,2.95,0.43,0.06,-0.02,5
2.8425e+05,2.95,0.43,0.06,-0.01,5
2.845e+05,2.95,0.43,0.05,0.01,5
2.8475e+05,2.95,0.43,0.06,0.01,5
2.85e+05,2.95,0.43,0.04,0.01,5
2.8525e+05,2.95,0.43,0.01,-0,5
2.855e+05,2.95,0.43,0.02,-0.01,5
2.8575e+05,2.95,0.43,0.02,0.01,5
2.86e+05,2.95,0.43,0.02,0.02,5
2.8625e+05,2.95,0.43,0.01,0.06,5
2.865e+05,2.95,0.43,0.01,0.06,5
2.8675e+05,2.95,0.43,0.02,0.05,5
2.87e+05,2.95,0.43,-0.01,0.04,5
2.8725e+05,2.95,0.43,0,0.01,5
2.875e+05,2.95,0.43,0.01,0.01,5
2.8775e+05,2.95,0.43,0.02,0.01,5
2.88e+05,2.95,0.43,0.02,0.01,5
2.8825e+05,2.95,0.43,0.01,0.01,5
2.885e+05,2.95,0.43,0.01,0.01,5
2.8875e+05,2.95,0.43,0.01,0.02,5
2.89e+05,2.95,0.43,0.01,0.02,5
2.8925e+05,2.95,0.43,0.01,0.02,5
2.895e+05,2.95,0.43,0.01,0.01,5
